DATAFLOW,LAST UPDATE,freq,unit,isced97,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,FR,1991,37353.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,FR,2001,89273.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,FR,1991,57974.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,FR,2001,151204.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,FR,1991,790480.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,FR,2001,1409815.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,FR,1991,581545.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,FR,2001,1067602.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,FR,1991,1372025.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,FR,2001,2477417.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,HU,2001,228714.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,HU,2001,117946.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,HU,2001,346660.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,HU,2001,134027.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,HU,2001,25888.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,HU,2001,159915.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,HU,2001,9345.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,HU,2001,23600.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,HU,2001,32945.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,HU,2001,372086.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,HU,2001,167434.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,HU,2001,539520.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,IE,1991,173788.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,IE,2001,38254.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,IE,1991,121017.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,IE,2001,33648.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,IE,1991,294805.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,IE,2001,71902.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,IE,1991,14604.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,IE,2001,9636.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,IE,1991,14825.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,IE,2001,6625.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,IE,1991,29429.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,IE,2001,16261.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,IE,1991,3672.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,IE,2001,4669.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,IE,1991,9079.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,IE,2001,5149.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,IE,1991,12751.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,IE,2001,9818.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,IE,1991,192143.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,IE,2001,59052.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,IE,1991,145099.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,IE,2001,50247.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,IE,1991,337242.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,IE,2001,109299.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,IE,1991,79.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,IE,2001,6493.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,IE,1991,178.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,IE,2001,4825.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,IE,1991,257.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,IE,2001,11318.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,IT,1991,1033786.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,IT,2001,1025162.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,IT,1991,709429.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,IT,2001,847112.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,IT,1991,1743215.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,IT,2001,1872274.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,IT,1991,56753.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,IT,2001,122257.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,IT,1991,57121.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,IT,2001,119651.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,IT,1991,113874.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,IT,2001,241908.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,IT,1991,14656.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,IT,2001,55458.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,IT,1991,38250.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,IT,2001,75734.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,IT,1991,52906.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,IT,2001,131192.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,IT,1991,1105195.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,IT,2001,1202877.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,IT,1991,804800.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,IT,2001,1042497.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,IT,1991,1909995.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,IT,2001,2245374.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,LI,1991,312.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,LI,2001,248.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,LI,1991,104.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,LI,2001,81.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,LI,1991,416.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,LI,2001,329.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,LI,1991,73.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,LI,2001,111.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,LI,1991,131.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,LI,2001,142.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,LI,1991,204.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,LI,2001,253.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,LI,1991,12.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,LI,2001,19.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,LI,1991,56.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,LI,2001,85.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,LI,1991,68.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,LI,2001,104.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,LI,1991,397.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,LI,2001,473.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,LI,1991,291.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,LI,2001,352.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,LI,1991,688.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,LI,2001,825.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,LI,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,LI,2001,95.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,LI,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,LI,2001,44.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,LI,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,LI,2001,139.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,LT,2001,55360.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,LT,2001,31321.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,LT,2001,86681.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,LT,2001,17462.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,LT,2001,9782.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,LT,2001,27244.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,LT,2001,7611.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,LT,2001,6380.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,LT,2001,13991.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,LT,2001,80769.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,LT,2001,47669.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,LT,2001,128438.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,LT,2001,336.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,LT,2001,186.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,LT,2001,522.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,LU,1991,5473.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,LU,2001,6737.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,LU,1991,3440.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,LU,2001,3863.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,LU,1991,8913.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,LU,2001,10600.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,LU,1991,414.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,LU,2001,1040.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,LU,1991,346.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,LU,2001,2246.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,LU,1991,760.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,LU,2001,3286.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,LU,1991,119.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,LU,2001,279.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,LU,1991,329.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,LU,2001,653.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,LU,1991,448.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,LU,2001,932.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,LU,1991,6982.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,LU,2001,9712.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,LU,1991,4644.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,LU,2001,7790.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,LU,1991,11626.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,LU,2001,17502.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,LU,1991,976.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,LU,2001,1656.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,LU,1991,529.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,LU,2001,1028.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,LU,1991,1505.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,LU,2001,2684.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,LV,2001,40416.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,LV,2001,18748.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,LV,2001,59164.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,LV,2001,19116.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,LV,2001,9189.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,LV,2001,28305.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,LV,2001,6379.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,LV,2001,4411.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,LV,2001,10790.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,LV,2001,69550.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,LV,2001,34550.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,LV,2001,104100.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,LV,2001,3639.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,LV,2001,2202.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,LV,2001,5841.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,NL,1991,224000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,NL,2001,225483.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,NL,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,NL,2001,118453.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,NL,1991,224000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,NL,2001,343936.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,NL,1991,43000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,NL,2001,63129.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,NL,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,NL,2001,83684.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,NL,1991,43000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,NL,2001,146813.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,NL,1991,15000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,NL,2001,21758.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,NL,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,NL,2001,46014.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,NL,1991,15000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,NL,2001,67772.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,NL,1991,282000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,NL,2001,310370.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,NL,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,NL,2001,248151.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,NL,1991,282000.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,NL,2001,558521.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,NO,1991,64121.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,NO,2001,43535.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,NO,1991,42542.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,NO,2001,29333.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,NO,1991,106663.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,T,Y70-74,NO,2001,72868.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,NO,1991,33075.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,F,Y70-74,NO,2001,35527.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,NO,1991,29792.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,M,Y70-74,NO,2001,32368.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,NO,1991,62867.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED3_4,T,Y70-74,NO,2001,67895.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,NO,1991,5418.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,F,Y70-74,NO,2001,7418.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,NO,1991,8113.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,M,Y70-74,NO,2001,10613.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,NO,1991,13531.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED5_6,T,Y70-74,NO,2001,18031.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,NO,1991,102614.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,F,Y70-74,NO,2001,87708.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,NO,1991,80447.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,M,Y70-74,NO,2001,73389.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,NO,1991,183061.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,TOTAL,T,Y70-74,NO,2001,161097.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,NO,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,F,Y70-74,NO,2001,1228.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,NO,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,M,Y70-74,NO,2001,1075.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,NO,1991,0.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,UNK,T,Y70-74,NO,2001,2303.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,F,Y70-74,PL,2001,469721.00,
ESTAT:CENS_HNELEV(1.0),25/04/14 11:00:00,A,PER,ED0-2,M,Y70-74,PL,2001,251198.00,
